timestamp,date,method,actual_load,forecast_load,charge,discharge,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load
2017-12-14 17:00:00,2017-12-14,Last-week,463.0,474.0,0.0,33.384955752212534,393.9434753650148,358.75264211137073,429.61504424778747,440.61504424778747
2017-12-14 18:00:00,2017-12-14,Last-week,457.0,464.0,0.0,23.384955752212534,358.75264211137073,334.1027343916212,433.61504424778747,440.61504424778747
2017-12-14 19:00:00,2017-12-14,Last-week,448.0,450.0,0.0,9.384955752212534,334.1027343916212,324.21012241932476,438.61504424778747,440.61504424778747
2017-12-14 20:00:00,2017-12-14,Last-week,443.0,437.0,3.6150442477874662,0.0,324.21012241932476,327.63965451891454,446.61504424778747,440.61504424778747
2017-12-14 21:00:00,2017-12-14,Last-week,439.0,433.0,7.615044247787466,0.0,327.63965451891454,334.86391981070614,446.61504424778747,440.61504424778747
2017-12-14 22:00:00,2017-12-14,Last-week,430.0,425.0,15.615044247787466,0.0,334.86391981070614,349.6776514869019,445.61504424778747,440.61504424778747
2017-12-14 23:00:00,2017-12-14,Last-week,423.0,423.0,17.615044247787466,0.0,349.6776514869019,366.3887497591986,440.61504424778747,440.61504424778747
2017-12-15 00:00:00,2017-12-15,Last-week,417.0,420.0,21.44933920704847,0.0,366.3887497591986,386.73737961914554,438.44933920704847,441.44933920704847
2017-12-15 01:00:00,2017-12-15,Last-week,413.0,418.0,23.44933920704841,0.0,386.73737961914554,408.98337607519346,436.4493392070484,441.4493392070484
2017-12-15 02:00:00,2017-12-15,Last-week,411.0,414.0,27.44933920704841,0.0,408.98337607519346,435.0241057234434,438.4493392070484,441.4493392070484
2017-12-15 03:00:00,2017-12-15,Last-week,409.0,412.0,29.44933920704841,0.0,435.0241057234434,462.96220196779836,438.4493392070484,441.4493392070484
2017-12-15 04:00:00,2017-12-15,Last-week,406.0,410.0,31.44933920704841,0.0,462.96220196779836,492.7976648082504,437.4493392070484,441.4493392070484
2017-12-15 05:00:00,2017-12-15,Last-week,408.0,413.0,28.44933920704841,0.0,492.7976648082504,519.7870777545509,436.4493392070484,441.4493392070484
2017-12-15 06:00:00,2017-12-15,Last-week,409.0,413.0,28.44933920704841,0.0,519.7870777545509,546.7764907008514,437.4493392070484,441.4493392070484
2017-12-15 07:00:00,2017-12-15,Last-week,414.0,419.0,22.44933920704841,0.0,546.7764907008514,568.0738038588487,436.4493392070484,441.4493392070484
2017-12-15 08:00:00,2017-12-15,Last-week,415.0,421.0,20.44933920704841,0.0,568.0738038588487,587.4737504207451,435.4493392070484,441.4493392070484
2017-12-15 09:00:00,2017-12-15,Last-week,432.0,443.0,0.0,1.5506607929515894,587.4737504207451,585.8392104260611,430.4493392070484,441.4493392070484
2017-12-15 10:00:00,2017-12-15,Last-week,450.0,454.0,0.0,12.55066079295159,585.8392104260611,572.6096523440938,437.4493392070484,441.4493392070484
2017-12-15 11:00:00,2017-12-15,Last-week,463.0,470.0,0.0,28.55066079295159,572.6096523440938,542.514613407895,434.4493392070484,441.4493392070484
2017-12-15 12:00:00,2017-12-15,Last-week,465.0,469.0,0.0,27.55066079295159,542.514613407895,513.473667025085,437.4493392070484,441.4493392070484
2017-12-15 13:00:00,2017-12-15,Last-week,473.0,473.0,0.0,31.55066079295159,513.473667025085,480.2163504287173,441.4493392070484,441.4493392070484
2017-12-15 14:00:00,2017-12-15,Last-week,476.0,477.0,0.0,35.55066079295159,480.2163504287173,442.74266361879245,440.4493392070484,441.4493392070484
2017-12-15 15:00:00,2017-12-15,Last-week,471.0,479.0,0.0,37.55066079295159,442.74266361879245,403.1607917020888,433.4493392070484,441.4493392070484
2017-12-15 16:00:00,2017-12-15,Last-week,463.0,483.0,0.0,41.55066079295159,403.1607917020888,359.362549571827,421.4493392070484,441.4493392070484
2017-12-15 17:00:00,2017-12-15,Last-week,457.0,474.0,0.0,32.55066079295159,359.362549571827,325.05114042207015,424.4493392070484,441.4493392070484
2017-12-15 18:00:00,2017-12-15,Last-week,447.0,458.0,0.0,16.55066079295159,325.05114042207015,307.60521212654476,430.4493392070484,441.4493392070484
2017-12-15 19:00:00,2017-12-15,Last-week,441.0,444.0,0.0,2.5506607929515894,307.60521212654476,304.916579578472,438.4493392070484,441.4493392070484
2017-12-15 20:00:00,2017-12-15,Last-week,434.0,431.0,10.44933920704841,0.0,304.916579578472,314.8296931598634,444.4493392070484,441.4493392070484
