timestamp,date,method,actual_load,forecast_load,charge,discharge,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load
2017-12-02 00:00:00,2017-12-02,Peak-aware LightGBM (m=2),418.0,410.5094684371346,8.344824832013096,0.0,366.3887497591986,374.30534570248665,426.3448248320131,418.8542932691477
2017-12-02 01:00:00,2017-12-02,Peak-aware LightGBM (m=2),414.0,410.5516487935894,8.302644475558338,0.0,374.30534570248665,382.18192584610017,422.30264447555834,418.8542932691477
2017-12-02 02:00:00,2017-12-02,Peak-aware LightGBM (m=2),412.0,414.9115843684435,3.94270890070419,0.0,382.18192584610017,385.92230792927336,415.9427089007042,418.8542932691477
2017-12-02 03:00:00,2017-12-02,Peak-aware LightGBM (m=2),411.0,407.962253072763,10.892040196384698,0.0,385.92230792927336,396.2554045452819,421.8920401963847,418.8542932691477
2017-12-02 04:00:00,2017-12-02,Peak-aware LightGBM (m=2),411.0,407.9576537067627,10.896639562385019,0.0,396.2554045452819,406.59286450299305,421.896639562385,418.8542932691477
2017-12-02 05:00:00,2017-12-02,Peak-aware LightGBM (m=2),409.0,407.1536772506636,11.70061601848414,0.0,406.59286450299305,417.6930434966313,420.70061601848414,418.8542932691477
2017-12-02 06:00:00,2017-12-02,Peak-aware LightGBM (m=2),412.0,409.1755661388057,9.678727130341997,0.0,417.6930434966313,426.87509027157506,421.678727130342,418.8542932691477
2017-12-02 07:00:00,2017-12-02,Peak-aware LightGBM (m=2),410.0,407.2295937753365,11.624699493811192,0.0,426.87509027157506,437.90324852621,421.6246994938112,418.8542932691477
2017-12-02 08:00:00,2017-12-02,Peak-aware LightGBM (m=2),409.0,409.68810755679675,9.166185712350966,0.0,437.90324852621,446.5990558183466,418.16618571235097,418.8542932691477
2017-12-02 09:00:00,2017-12-02,Peak-aware LightGBM (m=2),408.0,412.151285735934,6.703007533213736,0.0,446.5990558183466,452.95808711181326,414.70300753321374,418.8542932691477
2017-12-02 10:00:00,2017-12-02,Peak-aware LightGBM (m=2),417.0,416.31951753409413,2.5347757350535858,0.0,452.95808711181326,455.3627865159624,419.5347757350536,418.8542932691477
2017-12-02 11:00:00,2017-12-02,Peak-aware LightGBM (m=2),421.0,425.63247806444974,0.0,6.778184795302025,455.3627865159624,448.21795239773655,414.221815204698,418.8542932691477
2017-12-02 12:00:00,2017-12-02,Peak-aware LightGBM (m=2),418.0,427.32019719627766,0.0,8.465903927129943,448.21795239773655,439.2941061104375,409.53409607287006,418.8542932691477
