timestamp,date,method,actual_load,forecast_load,charge,discharge,battery_power,soc_start,soc_end,soc,realized_grid_load,scenario_expected_peak,scenario_cvar_peak,solver_status
2017-12-04 03:00:00,2017-12-04,LightGBM robust,404.0000000000,410.4454887615,39.6461335921,0.0000000000,39.6461335921,244.0662305769,281.6778553480,281.6778553480,443.6461335921,459.3170176651,506.1508689578,0: optimal
2017-12-04 04:00:00,2017-12-04,LightGBM robust,396.0000000000,409.3491665671,43.4363261395,0.0000000000,43.4363261395,281.6778553480,322.8851724853,322.8851724853,439.4363261395,459.3170176651,506.1508689578,0: optimal
2017-12-04 05:00:00,2017-12-04,LightGBM robust,394.0000000000,411.0501361577,40.3500026533,0.0000000000,40.3500026533,322.8851724853,361.1645460787,361.1645460787,434.3500026533,459.3170176651,506.1508689578,0: optimal
2017-12-04 06:00:00,2017-12-04,LightGBM robust,398.0000000000,410.1424252108,40.6000129833,0.0000000000,40.6000129833,361.1645460787,399.6811002966,399.6811002966,438.6000129833,459.3170176651,506.1508689578,0: optimal
2017-12-04 07:00:00,2017-12-04,LightGBM robust,403.0000000000,415.1099144856,35.8585361795,0.0000000000,35.8585361795,399.6811002966,433.6994946627,433.6994946627,438.8585361795,459.3170176651,506.1508689578,0: optimal
2017-12-04 08:00:00,2017-12-04,LightGBM robust,407.0000000000,417.5735801224,33.1211215672,0.0000000000,33.1211215672,433.6994946627,465.1209495062,465.1209495062,440.1211215672,459.3170176651,506.1508689578,0: optimal
2017-12-04 09:00:00,2017-12-04,LightGBM robust,415.0000000000,426.1565250053,23.7653378558,0.0000000000,23.7653378558,465.1209495062,487.6667286025,487.6667286025,438.7653378558,459.3170176651,506.1508689578,0: optimal
2017-12-04 10:00:00,2017-12-04,LightGBM robust,435.0000000000,450.4044578551,0.0000000000,3.5306175402,-3.5306175402,487.6667286025,483.9451309445,483.9451309445,431.4693824598,459.3170176651,506.1508689578,0: optimal
2017-12-04 11:00:00,2017-12-04,LightGBM robust,447.0000000000,458.9785455104,0.0000000000,19.4655449141,-19.4655449141,483.9451309445,463.4266450029,463.4266450029,427.5344550859,459.3170176651,506.1508689578,0: optimal
2017-12-04 12:00:00,2017-12-04,LightGBM robust,457.0000000000,464.2469882966,0.0000000000,19.5630352399,-19.5630352399,463.4266450029,442.8053952348,442.8053952348,437.4369647601,459.3170176651,506.1508689578,0: optimal
2017-12-04 13:00:00,2017-12-04,LightGBM robust,462.0000000000,462.3774167084,0.0000000000,13.4755214993,-13.4755214993,442.8053952348,428.6009483693,428.6009483693,448.5244785007,459.3170176651,506.1508689578,0: optimal
2017-12-04 14:00:00,2017-12-04,LightGBM robust,463.0000000000,467.0678504812,0.0000000000,23.5782306151,-23.5782306151,428.6009483693,403.7473110558,403.7473110558,439.4217693849,459.3170176651,506.1508689578,0: optimal
2017-12-04 15:00:00,2017-12-04,LightGBM robust,463.0000000000,474.8389386577,0.0000000000,35.0107499251,-35.0107499251,403.7473110558,366.8427402713,366.8427402713,427.9892500749,459.3170176651,506.1508689578,0: optimal
2017-12-04 16:00:00,2017-12-04,LightGBM robust,462.0000000000,473.7287402122,0.0000000000,29.5280241032,-29.5280241032,366.8427402713,335.7174699478,335.7174699478,432.4719758968,459.3170176651,506.1508689578,0: optimal
2017-12-04 17:00:00,2017-12-04,LightGBM robust,465.0000000000,467.4426355764,0.0000000000,22.9813596792,-22.9813596792,335.7174699478,311.4929898432,311.4929898432,442.0186403208,459.3170176651,506.1508689578,0: optimal
2017-12-04 18:00:00,2017-12-04,LightGBM robust,460.0000000000,453.3573549602,0.0000000000,9.5897136063,-9.5897136063,311.4929898432,301.3845441416,301.3845441416,450.4102863937,459.3170176651,506.1508689578,0: optimal
2017-12-04 19:00:00,2017-12-04,LightGBM robust,450.0000000000,446.3996965154,0.7826071670,0.0000000000,0.7826071670,301.3845441416,302.1269904899,302.1269904899,450.7826071670,459.3170176651,506.1508689578,0: optimal
2017-12-04 20:00:00,2017-12-04,LightGBM robust,442.0000000000,437.7324414854,8.0626550985,0.0000000000,8.0626550985,302.1269904899,309.7758967198,309.7758967198,450.0626550985,459.3170176651,506.1508689578,0: optimal
2017-12-04 21:00:00,2017-12-04,LightGBM robust,437.0000000000,431.4459492704,16.8945208322,0.0000000000,16.8945208322,309.7758967198,325.8034464618,325.8034464618,453.8945208322,459.3170176651,506.1508689578,0: optimal
2017-12-04 22:00:00,2017-12-04,LightGBM robust,435.0000000000,428.5612130096,21.1687894578,0.0000000000,21.1687894578,325.8034464618,345.8859234604,345.8859234604,456.1687894578,459.3170176651,506.1508689578,0: optimal
2017-12-04 23:00:00,2017-12-04,LightGBM robust,432.0000000000,424.7549334409,21.6118765250,0.0000000000,21.6118765250,345.8859234604,366.3887497592,366.3887497592,453.6118765250,459.3170176651,506.1508689578,0: optimal
2017-12-05 00:00:00,2017-12-05,LightGBM robust,428.0000000000,418.8114664116,33.7357129930,0.0000000000,33.7357129930,366.3887497592,398.3932572235,398.3932572235,461.7357129930,468.9302659214,560.0836450197,0: optimal
2017-12-05 01:00:00,2017-12-05,LightGBM robust,427.0000000000,417.0368654371,35.8343088817,0.0000000000,35.8343088817,398.3932572235,432.3886675567,432.3886675567,462.8343088817,468.9302659214,560.0836450197,0: optimal
2017-12-05 02:00:00,2017-12-05,LightGBM robust,421.0000000000,419.9597856792,0.0000000000,183.1943748796,-183.1943748796,432.3886675567,239.2848411733,239.2848411733,237.8056251204,468.9302659214,560.0836450197,0: optimal
2017-12-05 03:00:00,2017-12-05,LightGBM robust,418.0000000000,417.3089963987,35.2477800211,0.0000000000,35.2477800211,239.2848411733,272.7238213727,272.7238213727,453.2477800211,468.9302659214,560.0836450197,0: optimal
2017-12-05 04:00:00,2017-12-05,LightGBM robust,412.0000000000,419.1633548254,35.8319243775,0.0000000000,35.8319243775,272.7238213727,306.7169695666,306.7169695666,447.8319243775,468.9302659214,560.0836450197,0: optimal
2017-12-05 05:00:00,2017-12-05,LightGBM robust,415.0000000000,414.3474191962,39.2625061109,0.0000000000,39.2625061109,306.7169695666,343.9646533536,343.9646533536,454.2625061109,468.9302659214,560.0836450197,0: optimal
2017-12-05 06:00:00,2017-12-05,LightGBM robust,409.0000000000,419.9556935436,34.1984331619,0.0000000000,34.1984331619,343.9646533536,376.4081357138,376.4081357138,443.1984331619,468.9302659214,560.0836450197,0: optimal
2017-12-05 07:00:00,2017-12-05,LightGBM robust,415.0000000000,417.5900515911,36.4766567309,0.0000000000,36.4766567309,376.4081357138,411.0129307231,411.0129307231,451.4766567309,468.9302659214,560.0836450197,0: optimal
2017-12-05 08:00:00,2017-12-05,LightGBM robust,415.0000000000,422.5647716108,32.6686145659,0.0000000000,32.6686145659,411.0129307231,442.0050997322,442.0050997322,447.6686145659,468.9302659214,560.0836450197,0: optimal
2017-12-05 09:00:00,2017-12-05,LightGBM robust,437.0000000000,430.5760550267,23.8844923215,0.0000000000,23.8844923215,442.0050997322,464.6639186801,464.6639186801,460.8844923215,468.9302659214,560.0836450197,0: optimal
2017-12-05 10:00:00,2017-12-05,LightGBM robust,444.0000000000,453.6579828413,0.0000000000,0.8376052222,-0.8376052222,464.6639186801,463.7810052526,463.7810052526,443.1623947778,468.9302659214,560.0836450197,0: optimal
2017-12-05 11:00:00,2017-12-05,LightGBM robust,459.0000000000,467.0288513548,0.0000000000,20.4989781243,-20.4989781243,463.7810052526,442.1731850597,442.1731850597,438.5010218757,468.9302659214,560.0836450197,0: optimal
2017-12-05 12:00:00,2017-12-05,LightGBM robust,465.0000000000,470.4134853220,0.0000000000,18.7126596310,-18.7126596310,442.1731850597,422.4483098886,422.4483098886,446.2873403690,468.9302659214,560.0836450197,0: optimal
2017-12-05 13:00:00,2017-12-05,LightGBM robust,469.0000000000,469.3481760599,0.0000000000,17.3480231940,-17.3480231940,422.4483098886,404.1618878238,404.1618878238,451.6519768060,468.9302659214,560.0836450197,0: optimal
2017-12-05 14:00:00,2017-12-05,LightGBM robust,467.0000000000,470.1821499513,0.0000000000,22.2131229774,-22.2131229774,404.1618878238,380.7472003058,380.7472003058,444.7868770226,468.9302659214,560.0836450197,0: optimal
2017-12-05 15:00:00,2017-12-05,LightGBM robust,468.0000000000,468.9813527447,0.0000000000,25.4026539144,-25.4026539144,380.7472003058,353.9704519783,353.9704519783,442.5973460856,468.9302659214,560.0836450197,0: optimal
2017-12-05 16:00:00,2017-12-05,LightGBM robust,470.0000000000,466.9644401320,0.0000000000,19.0132139253,-19.0132139253,353.9704519783,333.9287647637,333.9287647637,450.9867860747,468.9302659214,560.0836450197,0: optimal
2017-12-05 17:00:00,2017-12-05,LightGBM robust,471.0000000000,466.2483106928,0.0000000000,18.0365246981,-18.0365246981,333.9287647637,314.9165983904,314.9165983904,452.9634753019,468.9302659214,560.0836450197,0: optimal
2017-12-05 18:00:00,2017-12-05,LightGBM robust,466.0000000000,460.0889773378,0.0000000000,12.5708258863,-12.5708258863,314.9165983904,301.6657844337,301.6657844337,453.4291741137,468.9302659214,560.0836450197,0: optimal
2017-12-05 19:00:00,2017-12-05,LightGBM robust,451.0000000000,452.8603852763,0.0000000000,3.1312897344,-3.1312897344,301.6657844337,298.3651152422,298.3651152422,447.8687102656,468.9302659214,560.0836450197,0: optimal
2017-12-05 20:00:00,2017-12-05,LightGBM robust,445.0000000000,440.6208287315,11.1386826841,0.0000000000,11.1386826841,298.3651152422,308.9321974669,308.9321974669,456.1386826841,468.9302659214,560.0836450197,0: optimal
2017-12-05 21:00:00,2017-12-05,LightGBM robust,435.0000000000,434.1748477401,19.2546193918,0.0000000000,19.2546193918,308.9321974669,327.1987332942,327.1987332942,454.2546193918,468.9302659214,560.0836450197,0: optimal
2017-12-05 22:00:00,2017-12-05,LightGBM robust,427.0000000000,434.2229891103,20.6724359427,0.0000000000,20.6724359427,327.1987332942,346.8103280031,346.8103280031,447.6724359427,468.9302659214,560.0836450197,0: optimal
2017-12-05 23:00:00,2017-12-05,LightGBM robust,424.0000000000,431.6937562175,20.6374685802,0.0000000000,20.6374685802,346.8103280031,366.3887497592,366.3887497592,444.6374685802,468.9302659214,560.0836450197,0: optimal
2017-12-06 00:00:00,2017-12-06,LightGBM robust,421.0000000000,429.2944135840,24.7754110366,0.0000000000,24.7754110366,366.3887497592,389.8927684119,389.8927684119,445.7754110366,474.2166476020,609.2298585000,0: optimal
2017-12-06 01:00:00,2017-12-06,LightGBM robust,422.0000000000,427.7576812974,25.4447796305,0.0000000000,25.4447796305,389.8927684119,414.0318058699,414.0318058699,447.4447796305,474.2166476020,609.2298585000,0: optimal
2017-12-06 02:00:00,2017-12-06,LightGBM robust,417.0000000000,423.6492601258,0.0000000000,183.1943748796,-183.1943748796,414.0318058699,220.9279794865,220.9279794865,233.8056251204,474.2166476020,609.2298585000,0: optimal
2017-12-06 03:00:00,2017-12-06,LightGBM robust,415.0000000000,417.6197288875,35.8861479294,0.0000000000,35.8861479294,220.9279794865,254.9725686585,254.9725686585,450.8861479294,474.2166476020,609.2298585000,0: optimal
2017-12-06 04:00:00,2017-12-06,LightGBM robust,416.0000000000,415.1474518330,40.7925355547,0.0000000000,40.7925355547,254.9725686585,293.6717658243,293.6717658243,456.7925355547,474.2166476020,609.2298585000,0: optimal
2017-12-06 05:00:00,2017-12-06,LightGBM robust,416.0000000000,413.4861749279,42.9047704820,0.0000000000,42.9047704820,293.6717658243,334.3748049872,334.3748049872,458.9047704820,474.2166476020,609.2298585000,0: optimal
2017-12-06 06:00:00,2017-12-06,LightGBM robust,415.0000000000,412.7099700635,42.8665351793,0.0000000000,42.8665351793,334.3748049872,375.0415709572,375.0415709572,457.8665351793,474.2166476020,609.2298585000,0: optimal
2017-12-06 07:00:00,2017-12-06,LightGBM robust,418.0000000000,414.9660339914,39.4166711370,0.0000000000,39.4166711370,375.0415709572,412.4355085296,412.4355085296,457.4166711370,474.2166476020,609.2298585000,0: optimal
2017-12-06 08:00:00,2017-12-06,LightGBM robust,428.0000000000,416.9787108071,37.9343938489,0.0000000000,37.9343938489,412.4355085296,448.4232343957,448.4232343957,465.9343938489,474.2166476020,609.2298585000,0: optimal
2017-12-06 09:00:00,2017-12-06,LightGBM robust,430.0000000000,436.4189568255,13.1123534770,0.0000000000,13.1123534770,448.4232343957,460.8627051374,460.8627051374,443.1123534770,474.2166476020,609.2298585000,0: optimal
2017-12-06 10:00:00,2017-12-06,LightGBM robust,450.0000000000,448.6881681360,0.8313970469,0.0000000000,0.8313970469,460.8627051374,461.6514376299,461.6514376299,450.8313970469,474.2166476020,609.2298585000,0: optimal
2017-12-06 11:00:00,2017-12-06,LightGBM robust,463.0000000000,462.0120509147,0.0000000000,19.8533254504,-19.8533254504,461.6514376299,440.7241951126,440.7241951126,443.1466745496,474.2166476020,609.2298585000,0: optimal
2017-12-06 12:00:00,2017-12-06,LightGBM robust,468.0000000000,466.4813804855,0.0000000000,19.1517025609,-19.1517025609,440.7241951126,420.5365280584,420.5365280584,448.8482974391,474.2166476020,609.2298585000,0: optimal
2017-12-06 13:00:00,2017-12-06,LightGBM robust,467.0000000000,470.3875985615,0.0000000000,19.5007124417,-19.5007124417,420.5365280584,399.9809722878,399.9809722878,447.4992875583,474.2166476020,609.2298585000,0: optimal
2017-12-06 14:00:00,2017-12-06,LightGBM robust,472.0000000000,468.2945861797,0.0000000000,19.7132293110,-19.7132293110,399.9809722878,379.2014040678,379.2014040678,452.2867706890,474.2166476020,609.2298585000,0: optimal
2017-12-06 15:00:00,2017-12-06,LightGBM robust,475.0000000000,467.8468704645,0.0000000000,21.4871515314,-21.4871515314,379.2014040678,356.5519576450,356.5519576450,453.5128484686,474.2166476020,609.2298585000,0: optimal
2017-12-06 16:00:00,2017-12-06,LightGBM robust,471.0000000000,468.8120935101,0.0000000000,18.0798472007,-18.0798472007,356.5519576450,337.4941253444,337.4941253444,452.9201527993,474.2166476020,609.2298585000,0: optimal
2017-12-06 17:00:00,2017-12-06,LightGBM robust,468.0000000000,467.7900643788,0.0000000000,18.1526785498,-18.1526785498,337.4941253444,318.3595220610,318.3595220610,449.8473214502,474.2166476020,609.2298585000,0: optimal
2017-12-06 18:00:00,2017-12-06,LightGBM robust,457.0000000000,463.8402363087,0.0000000000,13.5410647543,-13.5410647543,318.3595220610,304.0859865385,304.0859865385,443.4589352457,474.2166476020,609.2298585000,0: optimal
2017-12-06 19:00:00,2017-12-06,LightGBM robust,449.0000000000,450.7779985710,0.0000000000,4.9395611180,-4.9395611180,304.0859865385,298.8792319470,298.8792319470,444.0604388820,474.2166476020,609.2298585000,0: optimal
2017-12-06 20:00:00,2017-12-06,LightGBM robust,438.0000000000,440.9872252845,7.4714736949,0.0000000000,7.4714736949,298.8792319470,305.9672942532,305.9672942532,445.4714736949,474.2166476020,609.2298585000,0: optimal
2017-12-06 21:00:00,2017-12-06,LightGBM robust,427.0000000000,433.6082131136,17.0057672841,0.0000000000,17.0057672841,305.9672942532,322.1003816462,322.1003816462,444.0057672841,474.2166476020,609.2298585000,0: optimal
2017-12-06 22:00:00,2017-12-06,LightGBM robust,421.0000000000,429.5203678089,22.4831449536,0.0000000000,22.4831449536,322.1003816462,343.4297657514,343.4297657514,443.4831449536,474.2166476020,609.2298585000,0: optimal
2017-12-06 23:00:00,2017-12-06,LightGBM robust,420.0000000000,424.8295182855,24.2008940760,0.0000000000,24.2008940760,343.4297657514,366.3887497592,366.3887497592,444.2008940760,474.2166476020,609.2298585000,0: optimal
2017-12-07 00:00:00,2017-12-07,LightGBM robust,415.0000000000,421.3954552028,28.2726361527,0.0000000000,28.2726361527,366.3887497592,393.2105274692,393.2105274692,443.2726361527,466.2611612064,555.7726990591,0: optimal
2017-12-07 01:00:00,2017-12-07,LightGBM robust,414.0000000000,420.7725012552,27.7574814047,0.0000000000,27.7574814047,393.2105274692,419.5435864738,419.5435864738,441.7574814047,466.2611612064,555.7726990591,0: optimal
2017-12-07 02:00:00,2017-12-07,LightGBM robust,410.0000000000,416.2670883322,0.0000000000,183.1943748796,-183.1943748796,419.5435864738,226.4397600903,226.4397600903,226.8056251204,466.2611612064,555.7726990591,0: optimal
2017-12-07 03:00:00,2017-12-07,LightGBM robust,409.0000000000,412.1606682527,36.6214322630,0.0000000000,36.6214322630,226.4397600903,261.1819012289,261.1819012289,445.6214322630,466.2611612064,555.7726990591,0: optimal
2017-12-07 04:00:00,2017-12-07,LightGBM robust,410.0000000000,411.6196112736,39.9186428491,0.0000000000,39.9186428491,261.1819012289,299.0520509807,299.0520509807,449.9186428491,466.2611612064,555.7726990591,0: optimal
2017-12-07 05:00:00,2017-12-07,LightGBM robust,409.0000000000,411.5753959378,39.6551136776,0.0000000000,39.6551136776,299.0520509807,336.6721950089,336.6721950089,448.6551136776,466.2611612064,555.7726990591,0: optimal
2017-12-07 06:00:00,2017-12-07,LightGBM robust,406.0000000000,411.3679609560,39.3291406693,0.0000000000,39.3291406693,336.6721950089,373.9830938886,373.9830938886,445.3291406693,466.2611612064,555.7726990591,0: optimal
2017-12-07 07:00:00,2017-12-07,LightGBM robust,411.0000000000,414.2479879739,35.4109408533,0.0000000000,35.4109408533,373.9830938886,407.5768620443,407.5768620443,446.4109408533,466.2611612064,555.7726990591,0: optimal
2017-12-07 08:00:00,2017-12-07,LightGBM robust,423.0000000000,424.2284766205,26.6336012370,0.0000000000,26.6336012370,407.5768620443,432.8437147048,432.8437147048,449.6336012370,466.2611612064,555.7726990591,0: optimal
2017-12-07 09:00:00,2017-12-07,LightGBM robust,436.0000000000,432.7870232732,14.3861954664,0.0000000000,14.3861954664,432.8437147048,446.4916580663,446.4916580663,450.3861954664,466.2611612064,555.7726990591,0: optimal
2017-12-07 10:00:00,2017-12-07,LightGBM robust,453.0000000000,447.6801819723,0.0000000000,4.4403978926,-4.4403978926,446.4916580663,441.8110677136,441.8110677136,448.5596021074,466.2611612064,555.7726990591,0: optimal
2017-12-07 11:00:00,2017-12-07,LightGBM robust,462.0000000000,456.8182744888,0.0000000000,20.9393301278,-20.9393301278,441.8110677136,419.7390757530,419.7390757530,441.0606698722,466.2611612064,555.7726990591,0: optimal
2017-12-07 12:00:00,2017-12-07,LightGBM robust,470.0000000000,462.7026796698,0.0000000000,21.6527828484,-21.6527828484,419.7390757530,396.9150385923,396.9150385923,448.3472171516,466.2611612064,555.7726990591,0: optimal
2017-12-07 13:00:00,2017-12-07,LightGBM robust,471.0000000000,462.2327468124,0.0000000000,14.6403734413,-14.6403734413,396.9150385923,381.4827299690,381.4827299690,456.3596265587,466.2611612064,555.7726990591,0: optimal
2017-12-07 14:00:00,2017-12-07,LightGBM robust,476.0000000000,463.8040755286,0.0000000000,21.5024997631,-21.5024997631,381.4827299690,358.8171050894,358.8171050894,454.4975002369,466.2611612064,555.7726990591,0: optimal
2017-12-07 15:00:00,2017-12-07,LightGBM robust,483.0000000000,470.3218367420,0.0000000000,30.2418989121,-30.2418989121,358.8171050894,326.9393446459,326.9393446459,452.7581010879,466.2611612064,555.7726990591,0: optimal
2017-12-07 16:00:00,2017-12-07,LightGBM robust,480.0000000000,466.1931186634,0.0000000000,21.7406534571,-21.7406534571,326.9393446459,304.0226837309,304.0226837309,458.2593465429,466.2611612064,555.7726990591,0: optimal
2017-12-07 17:00:00,2017-12-07,LightGBM robust,474.0000000000,462.5127952870,0.0000000000,17.7997702927,-17.7997702927,304.0226837309,285.2600784133,285.2600784133,456.2002297073,466.2611612064,555.7726990591,0: optimal
2017-12-07 18:00:00,2017-12-07,LightGBM robust,464.0000000000,452.5802914254,0.0000000000,8.5609009742,-8.5609009742,285.2600784133,276.2360964461,276.2360964461,455.4390990258,466.2611612064,555.7726990591,0: optimal
2017-12-07 19:00:00,2017-12-07,LightGBM robust,450.0000000000,443.9033327307,3.4463471195,0.0000000000,3.4463471195,276.2360964461,279.5055883977,279.5055883977,453.4463471195,466.2611612064,555.7726990591,0: optimal
2017-12-07 20:00:00,2017-12-07,LightGBM robust,437.0000000000,434.9159165204,13.5986223054,0.0000000000,13.5986223054,279.5055883977,292.4063742553,292.4063742553,450.5986223054,466.2611612064,555.7726990591,0: optimal
2017-12-07 21:00:00,2017-12-07,LightGBM robust,433.0000000000,427.4219762619,21.1931138283,0.0000000000,21.1931138283,292.4063742553,312.5119273779,312.5119273779,454.1931138283,466.2611612064,555.7726990591,0: optimal
2017-12-07 22:00:00,2017-12-07,LightGBM robust,425.0000000000,421.3293772590,28.9250245254,0.0000000000,28.9250245254,312.5119273779,339.9526150409,339.9526150409,453.9250245254,466.2611612064,555.7726990591,0: optimal
2017-12-07 23:00:00,2017-12-07,LightGBM robust,423.0000000000,418.7752972066,27.8661327470,0.0000000000,27.8661327470,339.9526150409,366.3887497592,366.3887497592,450.8661327470,466.2611612064,555.7726990591,0: optimal
2017-12-08 00:00:00,2017-12-08,LightGBM robust,420.0000000000,413.9151554932,25.8775908852,0.0000000000,25.8775908852,366.3887497592,390.9383880258,390.9383880258,445.8775908852,449.8067348012,501.9930496004,0: optimal
2017-12-08 01:00:00,2017-12-08,LightGBM robust,418.0000000000,412.4636228676,26.0570001853,0.0000000000,26.0570001853,390.9383880258,415.6582288989,415.6582288989,444.0570001853,449.8067348012,501.9930496004,0: optimal
2017-12-08 02:00:00,2017-12-08,LightGBM robust,414.0000000000,412.8403596795,0.0000000000,0.0000000000,0.0000000000,415.6582288989,415.6582288989,415.6582288989,414.0000000000,449.8067348012,501.9930496004,0: optimal
2017-12-08 03:00:00,2017-12-08,LightGBM robust,412.0000000000,409.1911463128,29.7156092257,0.0000000000,29.7156092257,415.6582288989,443.8489310628,443.8489310628,441.7156092257,449.8067348012,501.9930496004,0: optimal
2017-12-08 04:00:00,2017-12-08,LightGBM robust,410.0000000000,410.9843240190,30.7216680471,0.0000000000,30.7216680471,443.8489310628,472.9940644273,472.9940644273,440.7216680471,449.8067348012,501.9930496004,0: optimal
2017-12-08 05:00:00,2017-12-08,LightGBM robust,413.0000000000,410.5980739693,29.7225642011,0.0000000000,29.7225642011,472.9940644273,501.1913646601,501.1913646601,442.7225642011,449.8067348012,501.9930496004,0: optimal
2017-12-08 06:00:00,2017-12-08,LightGBM robust,413.0000000000,414.8597269077,26.1328549464,0.0000000000,26.1328549464,501.1913646601,525.9831676781,525.9831676781,439.1328549464,449.8067348012,501.9930496004,0: optimal
2017-12-08 07:00:00,2017-12-08,LightGBM robust,419.0000000000,410.2359405819,29.4500998138,0.0000000000,29.4500998138,525.9831676781,553.9219854974,553.9219854974,448.4500998138,449.8067348012,501.9930496004,0: optimal
2017-12-08 08:00:00,2017-12-08,LightGBM robust,421.0000000000,414.8106545175,25.1415518950,0.0000000000,25.1415518950,553.9219854974,577.7733558673,577.7733558673,446.1415518950,449.8067348012,501.9930496004,0: optimal
2017-12-08 09:00:00,2017-12-08,LightGBM robust,443.0000000000,425.2934442258,9.6539426879,0.0000000000,9.6539426879,577.7733558673,586.9318900556,586.9318900556,452.6539426879,449.8067348012,501.9930496004,0: optimal
2017-12-08 10:00:00,2017-12-08,LightGBM robust,454.0000000000,439.9945855882,0.0000000000,8.9806333345,-8.9806333345,586.9318900556,577.4654713330,577.4654713330,445.0193666655,449.8067348012,501.9930496004,0: optimal
2017-12-08 11:00:00,2017-12-08,LightGBM robust,470.0000000000,456.8520153547,0.0000000000,33.1989028196,-33.1989028196,577.4654713330,542.4707550901,542.4707550901,436.8010971804,449.8067348012,501.9930496004,0: optimal
2017-12-08 12:00:00,2017-12-08,LightGBM robust,469.0000000000,462.2060089706,0.0000000000,33.3819439751,-33.3819439751,542.4707550901,507.2830965283,507.2830965283,435.6180560249,449.8067348012,501.9930496004,0: optimal
2017-12-08 13:00:00,2017-12-08,LightGBM robust,473.0000000000,464.0622896546,0.0000000000,27.0551778092,-27.0551778092,507.2830965283,478.7644350690,478.7644350690,445.9448221908,449.8067348012,501.9930496004,0: optimal
2017-12-08 14:00:00,2017-12-08,LightGBM robust,477.0000000000,466.9496571767,0.0000000000,32.2699173395,-32.2699173395,478.7644350690,444.7489555029,444.7489555029,444.7300826605,449.8067348012,501.9930496004,0: optimal
2017-12-08 15:00:00,2017-12-08,LightGBM robust,479.0000000000,469.4528734751,0.0000000000,39.1634617816,-39.1634617816,444.7489555029,403.4670420740,403.4670420740,439.8365382184,449.8067348012,501.9930496004,0: optimal
2017-12-08 16:00:00,2017-12-08,LightGBM robust,483.0000000000,468.4980026512,0.0000000000,33.8360635813,-33.8360635813,403.4670420740,367.8006994169,367.8006994169,449.1639364187,449.8067348012,501.9930496004,0: optimal
2017-12-08 17:00:00,2017-12-08,LightGBM robust,474.0000000000,464.0014269117,0.0000000000,29.0789280537,-29.0789280537,367.8006994169,337.1488178950,337.1488178950,444.9210719463,449.8067348012,501.9930496004,0: optimal
2017-12-08 18:00:00,2017-12-08,LightGBM robust,458.0000000000,455.0562149383,0.0000000000,20.8273506236,-20.8273506236,337.1488178950,315.1948626958,315.1948626958,437.1726493764,449.8067348012,501.9930496004,0: optimal
2017-12-08 19:00:00,2017-12-08,LightGBM robust,444.0000000000,443.4960520103,0.0000000000,7.0562436051,-7.0562436051,315.1948626958,307.7569288568,307.7569288568,436.9437563949,449.8067348012,501.9930496004,0: optimal
2017-12-08 20:00:00,2017-12-08,LightGBM robust,431.0000000000,431.4917847526,6.9784395264,0.0000000000,6.9784395264,307.7569288568,314.3772578819,314.3772578819,437.9784395264,449.8067348012,501.9930496004,0: optimal
2017-12-08 21:00:00,2017-12-08,LightGBM robust,428.0000000000,425.1173050789,13.7032497937,0.0000000000,13.7032497937,314.3772578819,327.3773020902,327.3773020902,441.7032497937,449.8067348012,501.9930496004,0: optimal
2017-12-08 22:00:00,2017-12-08,LightGBM robust,424.0000000000,420.3883531015,19.5140309310,0.0000000000,19.5140309310,327.3773020902,345.8899373121,345.8899373121,443.5140309310,449.8067348012,501.9930496004,0: optimal
2017-12-08 23:00:00,2017-12-08,LightGBM robust,418.0000000000,415.5757269053,21.6076455538,0.0000000000,21.6076455538,345.8899373121,366.3887497592,366.3887497592,439.6076455538,449.8067348012,501.9930496004,0: optimal
2017-12-09 00:00:00,2017-12-09,LightGBM robust,414.0000000000,415.7113163832,14.8120211898,0.0000000000,14.8120211898,366.3887497592,380.4406668724,380.4406668724,428.8120211898,451.0843627672,581.8450191468,0: optimal
2017-12-09 01:00:00,2017-12-09,LightGBM robust,409.0000000000,416.8514766354,13.1625512506,0.0000000000,13.1625512506,380.4406668724,392.9277594036,392.9277594036,422.1625512506,451.0843627672,581.8450191468,0: optimal
2017-12-09 02:00:00,2017-12-09,LightGBM robust,409.0000000000,416.1136982985,0.0000000000,183.1943748796,-183.1943748796,392.9277594036,199.8239330201,199.8239330201,225.8056251204,451.0843627672,581.8450191468,0: optimal
2017-12-09 03:00:00,2017-12-09,LightGBM robust,410.0000000000,413.3707810570,16.3288489301,0.0000000000,16.3288489301,199.8239330201,215.3148392766,215.3148392766,426.3288489301,451.0843627672,581.8450191468,0: optimal
2017-12-09 04:00:00,2017-12-09,LightGBM robust,410.0000000000,413.4658570180,18.9276433221,0.0000000000,18.9276433221,215.3148392766,233.2711783677,233.2711783677,428.9276433221,451.0843627672,581.8450191468,0: optimal
2017-12-09 05:00:00,2017-12-09,LightGBM robust,409.0000000000,412.6861632230,18.3219832214,0.0000000000,18.3219832214,233.2711783677,250.6529378370,250.6529378370,427.3219832214,451.0843627672,581.8450191468,0: optimal
2017-12-09 06:00:00,2017-12-09,LightGBM robust,408.0000000000,411.0958010365,20.8976383093,0.0000000000,20.8976383093,250.6529378370,270.4781782698,270.4781782698,428.8976383093,451.0843627672,581.8450191468,0: optimal
