timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-23 11:00:00,2017-12-23,LightGBM,388.0000000000,411.0555492006,1.5677432674,0.0000000000,441.6480573871,440.1607655337,441.6480573871,389.5677432674,412.6232924680,Medium,0: optimal
2017-12-23 12:00:00,2017-12-23,LightGBM,394.0000000000,414.4707468024,0.0000000000,1.8474543345,439.7006695304,441.6480573871,439.7006695304,392.1525456655,412.6232924680,Medium,0: optimal
2017-12-23 13:00:00,2017-12-23,LightGBM,396.0000000000,414.9283731095,0.0000000000,2.3050806415,437.2709011912,439.7006695304,437.2709011912,393.6949193585,412.6232924680,Medium,0: optimal
2017-12-23 14:00:00,2017-12-23,LightGBM,395.0000000000,419.6883107689,0.0000000000,7.0650183009,429.8237180107,437.2709011912,429.8237180107,387.9349816991,412.6232924680,Medium,0: optimal
2017-12-23 15:00:00,2017-12-23,LightGBM,399.0000000000,423.2504139389,0.0000000000,10.6271214710,418.6217484042,429.8237180107,418.6217484042,388.3728785290,412.6232924680,Medium,0: optimal
2017-12-23 16:00:00,2017-12-23,LightGBM,399.0000000000,422.5195193367,0.0000000000,9.8962268687,408.1902093552,418.6217484042,408.1902093552,389.1037731313,412.6232924680,Medium,0: optimal
2017-12-23 17:00:00,2017-12-23,LightGBM,400.0000000000,419.4416420620,0.0000000000,6.8183495940,401.0030378218,408.1902093552,401.0030378218,393.1816504060,412.6232924680,Medium,0: optimal
2017-12-23 18:00:00,2017-12-23,LightGBM,399.0000000000,417.1724801154,0.0000000000,4.5491876474,396.2077729986,401.0030378218,396.2077729986,394.4508123526,412.6232924680,Medium,0: optimal
2017-12-23 19:00:00,2017-12-23,LightGBM,398.0000000000,420.5264176260,0.0000000000,7.9031251580,387.8771476211,396.2077729986,387.8771476211,390.0968748420,412.6232924680,Medium,0: optimal
2017-12-23 20:00:00,2017-12-23,LightGBM,396.0000000000,420.5793666419,0.0000000000,7.9560741739,379.4907090802,387.8771476211,379.4907090802,388.0439258261,412.6232924680,Medium,0: optimal
2017-12-23 21:00:00,2017-12-23,LightGBM,389.0000000000,415.7290031317,0.0000000000,3.1057106637,376.2170025966,379.4907090802,376.2170025966,385.8942893363,412.6232924680,Medium,0: optimal
