building,split,date,method,solver_success,soc_violations,power_violations,simultaneous_charge_discharge_violations,soc_transition_violations,max_abs_soc_transition_error,initial_soc_error,terminal_soc_error,nan_or_inf_count
Hog_office_Lavon,validation,2017-11-21,DayWeek,True,0,0,0,0,5.684341886080802e-14,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-22,DayWeek,True,0,0,0,0,1.1368683772161603e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-23,DayWeek,True,0,0,0,0,5.684341886080802e-14,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-24,DayWeek,True,0,0,0,0,1.1368683772161603e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-25,DayWeek,True,0,0,0,0,5.684341886080802e-14,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-26,DayWeek,True,0,0,0,0,5.684341886080802e-14,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-27,DayWeek,True,0,0,0,0,5.684341886080802e-14,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-28,DayWeek,True,0,0,0,0,5.684341886080802e-14,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-29,DayWeek,True,0,0,0,0,1.1368683772161603e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-30,DayWeek,True,0,0,0,0,1.1368683772161603e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-02,LightGBM,True,0,0,0,0,1.7053025658242404e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-03,LightGBM,True,0,0,0,0,2.2737367544323206e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-04,LightGBM,True,0,0,0,0,1.1368683772161603e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-05,LightGBM,True,0,0,0,0,1.7053025658242404e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-06,LightGBM,True,0,0,0,0,2.2737367544323206e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-07,LightGBM,True,0,0,0,0,1.7053025658242404e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-08,LightGBM,True,0,0,0,0,1.1368683772161603e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-09,LightGBM,True,0,0,0,0,1.7053025658242404e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-10,LightGBM,True,0,0,0,0,5.684341886080802e-14,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-11,LightGBM,True,0,0,0,0,2.2737367544323206e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-12,LightGBM,True,0,0,0,0,2.8421709430404007e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-13,LightGBM,True,0,0,0,0,5.684341886080802e-14,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-14,LightGBM,True,0,0,0,0,2.2737367544323206e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-15,LightGBM,True,0,0,0,0,5.684341886080802e-14,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-16,LightGBM,True,0,0,0,0,1.1368683772161603e-13,0.0,0.0,0
Hog_office_Lavon,validation,2017-11-17,LightGBM,True,0,0,0,0,1.7053025658242404e-13,0.0,0.0,0
