timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-13 21:00:00,2017-12-13,LightGBM,427.0000000000,429.9865501999,5.0292477471,0.0000000000,344.2530524604,339.4818891210,344.2530524604,432.0292477471,435.0157979470,Medium,0: optimal
2017-12-13 22:00:00,2017-12-13,LightGBM,428.0000000000,427.4043987123,7.6113992347,0.0000000000,351.4738597892,344.2530524604,351.4738597892,435.6113992347,435.0157979470,Medium,0: optimal
2017-12-13 23:00:00,2017-12-13,LightGBM,422.0000000000,419.2941234950,15.7216744520,0.0000000000,366.3887497592,351.4738597892,366.3887497592,437.7216744520,435.0157979470,Medium,0: optimal
2017-12-14 00:00:00,2017-12-14,LightGBM,416.0000000000,416.0176222077,17.5871009901,0.0000000000,383.0733387296,366.3887497592,383.0733387296,433.5871009901,433.6047231978,Medium,0: optimal
2017-12-14 01:00:00,2017-12-14,LightGBM,411.0000000000,414.3751003571,19.2296228407,0.0000000000,401.3161607464,383.0733387296,401.3161607464,430.2296228407,433.6047231978,Medium,0: optimal
2017-12-14 02:00:00,2017-12-14,LightGBM,410.0000000000,411.1055588511,22.4991643467,0.0000000000,422.6607421822,401.3161607464,422.6607421822,432.4991643467,433.6047231978,Medium,0: optimal
2017-12-14 03:00:00,2017-12-14,LightGBM,407.0000000000,410.4957662453,23.1089569525,0.0000000000,444.5838236784,422.6607421822,444.5838236784,430.1089569525,433.6047231978,Medium,0: optimal
2017-12-14 04:00:00,2017-12-14,LightGBM,405.0000000000,409.0915752735,24.5131479243,0.0000000000,467.8390376968,444.5838236784,467.8390376968,429.5131479243,433.6047231978,Medium,0: optimal
2017-12-14 05:00:00,2017-12-14,LightGBM,405.0000000000,407.4664095227,26.1383136751,0.0000000000,492.6360193196,467.8390376968,492.6360193196,431.1383136751,433.6047231978,Medium,0: optimal
2017-12-14 06:00:00,2017-12-14,LightGBM,407.0000000000,412.5684505865,21.0362726113,0.0000000000,512.5927797992,492.6360193196,512.5927797992,428.0362726113,433.6047231978,Medium,0: optimal
2017-12-14 07:00:00,2017-12-14,LightGBM,410.0000000000,409.4425681952,24.1621550026,0.0000000000,535.5150126951,512.5927797992,535.5150126951,434.1621550026,433.6047231978,Medium,0: optimal
2017-12-14 08:00:00,2017-12-14,LightGBM,414.0000000000,412.3614786506,21.2432445472,0.0000000000,555.6681239934,535.5150126951,555.6681239934,435.2432445472,433.6047231978,Medium,0: optimal
2017-12-14 09:00:00,2017-12-14,LightGBM,425.0000000000,424.4989627846,9.1057604132,0.0000000000,564.3066068135,555.6681239934,564.3066068135,434.1057604132,433.6047231978,Medium,0: optimal
2017-12-14 10:00:00,2017-12-14,LightGBM,444.0000000000,437.2145384887,0.0000000000,3.6098152908,560.5015273963,564.3066068135,560.5015273963,440.3901847092,433.6047231978,Medium,0: optimal
2017-12-14 11:00:00,2017-12-14,LightGBM,462.0000000000,451.1687017971,0.0000000000,17.5639785993,541.9874683469,560.5015273963,541.9874683469,444.4360214007,433.6047231978,Medium,0: optimal
2017-12-14 12:00:00,2017-12-14,LightGBM,466.0000000000,459.6058689141,0.0000000000,26.0011457163,514.5798542678,541.9874683469,514.5798542678,439.9988542837,433.6047231978,Medium,0: optimal
2017-12-14 13:00:00,2017-12-14,LightGBM,468.0000000000,463.4340799430,0.0000000000,29.8293567452,483.1369514503,514.5798542678,483.1369514503,438.1706432548,433.6047231978,Medium,0: optimal
2017-12-14 14:00:00,2017-12-14,LightGBM,471.0000000000,460.6113102876,0.0000000000,27.0065870898,454.6695091064,483.1369514503,454.6695091064,443.9934129102,433.6047231978,Medium,0: optimal
2017-12-14 15:00:00,2017-12-14,LightGBM,468.0000000000,466.9598487846,0.0000000000,33.3551255868,419.5101196081,454.6695091064,419.5101196081,434.6448744132,433.6047231978,Medium,0: optimal
2017-12-14 16:00:00,2017-12-14,LightGBM,465.0000000000,462.4305456477,0.0000000000,28.8258224499,389.1250348183,419.5101196081,389.1250348183,436.1741775501,433.6047231978,Medium,0: optimal
2017-12-14 17:00:00,2017-12-14,LightGBM,463.0000000000,458.5721843731,0.0000000000,24.9674611753,362.8070199164,389.1250348183,362.8070199164,438.0325388247,433.6047231978,Medium,0: optimal
2017-12-14 18:00:00,2017-12-14,LightGBM,457.0000000000,454.7098655588,0.0000000000,21.1051423610,340.5602465155,362.8070199164,340.5602465155,435.8948576390,433.6047231978,Medium,0: optimal
2017-12-14 19:00:00,2017-12-14,LightGBM,448.0000000000,440.7440530911,0.0000000000,7.1393298933,333.0347320388,340.5602465155,333.0347320388,440.8606701067,433.6047231978,Medium,0: optimal
2017-12-14 20:00:00,2017-12-14,LightGBM,443.0000000000,430.8796162854,2.7251069124,0.0000000000,335.6199954520,333.0347320388,335.6199954520,445.7251069124,433.6047231978,Medium,0: optimal
2017-12-14 21:00:00,2017-12-14,LightGBM,439.0000000000,425.3413597376,8.2633634602,0.0000000000,343.4593103524,335.6199954520,343.4593103524,447.2633634602,433.6047231978,Medium,0: optimal
2017-12-14 22:00:00,2017-12-14,LightGBM,430.0000000000,424.8156464646,8.7890767332,0.0000000000,351.7973606545,343.4593103524,351.7973606545,438.7890767332,433.6047231978,Medium,0: optimal
2017-12-14 23:00:00,2017-12-14,LightGBM,423.0000000000,418.2240485989,15.3806745989,0.0000000000,366.3887497592,351.7973606545,366.3887497592,438.3806745989,433.6047231978,Medium,0: optimal
2017-12-15 00:00:00,2017-12-15,LightGBM,417.0000000000,412.2493457755,18.7551591711,0.0000000000,384.1814560171,366.3887497592,384.1814560171,435.7551591711,431.0045049466,Medium,0: optimal
2017-12-15 01:00:00,2017-12-15,LightGBM,413.0000000000,410.9667435578,20.0377613888,0.0000000000,403.1909455769,384.1814560171,403.1909455769,433.0377613888,431.0045049466,Medium,0: optimal
2017-12-15 02:00:00,2017-12-15,LightGBM,411.0000000000,411.5864067576,19.4180981890,0.0000000000,421.6125710088,403.1909455769,421.6125710088,430.4180981890,431.0045049466,Medium,0: optimal
2017-12-15 03:00:00,2017-12-15,LightGBM,409.0000000000,408.7220119945,22.2824929521,0.0000000000,442.7515999114,421.6125710088,442.7515999114,431.2824929521,431.0045049466,Medium,0: optimal
2017-12-15 04:00:00,2017-12-15,LightGBM,406.0000000000,409.6257526067,21.3787523399,0.0000000000,463.0332651894,442.7515999114,463.0332651894,427.3787523399,431.0045049466,Medium,0: optimal
2017-12-15 05:00:00,2017-12-15,LightGBM,408.0000000000,408.9915040709,22.0130008757,0.0000000000,483.9166314601,463.0332651894,483.9166314601,430.0130008757,431.0045049466,Medium,0: optimal
2017-12-15 06:00:00,2017-12-15,LightGBM,409.0000000000,406.5672856482,24.4372192984,0.0000000000,507.0998132592,483.9166314601,507.0998132592,433.4372192984,431.0045049466,Medium,0: optimal
2017-12-15 07:00:00,2017-12-15,LightGBM,414.0000000000,409.2386550553,21.7658498912,0.0000000000,527.7487115189,507.0998132592,527.7487115189,435.7658498912,431.0045049466,Medium,0: optimal
2017-12-15 08:00:00,2017-12-15,LightGBM,415.0000000000,410.7643667354,20.2401382112,0.0000000000,546.9501925901,527.7487115189,546.9501925901,435.2401382112,431.0045049466,Medium,0: optimal
